Notes,ManualCheck,MergeInto,RenameKeyGroup,KeyParamGroup,KeyGroup,ParamGroup,Counts,DwellTime,EchoTime,EffectiveEchoSpacing,FieldmapKey00,FlipAngle,IntendedForKey00,IntendedForKey01,IntendedForKey02,IntendedForKey03,IntendedForKey04,IntendedForKey05,IntendedForKey06,IntendedForKey07,IntendedForKey08,IntendedForKey09,IntendedForKey10,IntendedForKey11,IntendedForKey12,IntendedForKey13,IntendedForKey14,IntendedForKey15,IntendedForKey16,IntendedForKey17,IntendedForKey18,IntendedForKey19,IntendedForKey20,IntendedForKey21,IntendedForKey22,IntendedForKey23,IntendedForKey24,IntendedForKey25,IntendedForKey26,IntendedForKey27,IntendedForKey28,IntendedForKey29,IntendedForKey30,IntendedForKey31,IntendedForKey32,IntendedForKey33,IntendedForKey34,IntendedForKey35,IntendedForKey36,IntendedForKey37,IntendedForKey38,IntendedForKey39,IntendedForKey40,IntendedForKey41,IntendedForKey42,IntendedForKey43,IntendedForKey44,IntendedForKey45,IntendedForKey46,IntendedForKey47,IntendedForKey48,IntendedForKey49,IntendedForKey50,IntendedForKey51,IntendedForKey52,IntendedForKey53,MultibandAccelerationFactor,NSliceTimes,NumberOfVolumesDiscardedByScanner,NumberOfVolumesDiscardedByUser,ParallelAcquisitionTechnique,ParallelReductionFactorInPlane,PartialFourier,PhaseEncodingDirection,RepetitionTime,SliceEncodingDirection,TotalReadoutTime,VolumeTiming
,,,,datatype-fmap_fmap-phase1_suffix-phase1__37,datatype-fmap_fmap-phase1_suffix-phase1,37,1,,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-hero,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__38,datatype-fmap_fmap-phase1_suffix-phase1,38,1,,0.00269,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__39,datatype-fmap_fmap-phase1_suffix-phase1,39,1,,0.00269,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__40,datatype-fmap_fmap-phase1_suffix-phase1,40,2,,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__41,datatype-fmap_fmap-phase1_suffix-phase1,41,2,,0.00269,,,60,acquisition-se_suffix-asl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__42,datatype-fmap_fmap-phase1_suffix-phase1,42,1,,0.00269,,,60,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__43,datatype-fmap_fmap-phase1_suffix-phase1,43,1,,0.00269,,,60,datatype-func_suffix-bold_task-frac2back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__44,datatype-fmap_fmap-phase1_suffix-phase1,44,1,1.56E-05,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__45,datatype-fmap_fmap-phase1_suffix-phase1,45,1,,0.00269,,,60,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__1,datatype-fmap_fmap-phase2_suffix-phase2,1,1054,,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__2,datatype-fmap_fmap-phase2_suffix-phase2,2,31,,0.00527,,,60,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__3,datatype-fmap_fmap-phase2_suffix-phase2,3,17,,0.00527,,,60,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__4,datatype-fmap_fmap-phase2_suffix-phase2,4,5,,0.00527,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__5,datatype-fmap_fmap-phase2_suffix-phase2,5,26,,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__6,datatype-fmap_fmap-phase2_suffix-phase2,6,170,,0.00527,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__7,datatype-fmap_fmap-phase2_suffix-phase2,7,1,,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__8,datatype-fmap_fmap-phase2_suffix-phase2,8,14,,0.00527,,,60,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__9,datatype-fmap_fmap-phase2_suffix-phase2,9,63,,0.00527,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__10,datatype-fmap_fmap-phase2_suffix-phase2,10,15,1.56E-05,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__11,datatype-fmap_fmap-phase2_suffix-phase2,11,14,,0.00527,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__12,datatype-fmap_fmap-phase2_suffix-phase2,12,1,,0.00527,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__13,datatype-fmap_fmap-phase2_suffix-phase2,13,16,,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__14,datatype-fmap_fmap-phase2_suffix-phase2,14,4,,0.00527,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__15,datatype-fmap_fmap-phase2_suffix-phase2,15,2,1.56E-05,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__16,datatype-fmap_fmap-phase2_suffix-phase2,16,5,,0.00527,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__17,datatype-fmap_fmap-phase2_suffix-phase2,17,4,,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__18,datatype-fmap_fmap-phase2_suffix-phase2,18,2,,0.00527,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__19,datatype-fmap_fmap-phase2_suffix-phase2,19,12,,0.00527,,,60,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__20,datatype-fmap_fmap-phase2_suffix-phase2,20,1,,0.00527,,,60,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__21,datatype-fmap_fmap-phase2_suffix-phase2,21,10,,0.00527,,,60,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__22,datatype-fmap_fmap-phase2_suffix-phase2,22,2,,0.00527,,,60,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__23,datatype-fmap_fmap-phase2_suffix-phase2,23,7,,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__24,datatype-fmap_fmap-phase2_suffix-phase2,24,2,,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__25,datatype-fmap_fmap-phase2_suffix-phase2,25,2,,0.00527,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__26,datatype-fmap_fmap-phase2_suffix-phase2,26,1,,0.00527,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__27,datatype-fmap_fmap-phase2_suffix-phase2,27,2,,0.00527,,,60,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__28,datatype-fmap_fmap-phase2_suffix-phase2,28,1,,0.00527,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__29,datatype-fmap_fmap-phase2_suffix-phase2,29,2,1.56E-05,0.00527,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__30,datatype-fmap_fmap-phase2_suffix-phase2,30,2,,0.00527,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__31,datatype-fmap_fmap-phase2_suffix-phase2,31,1,1.56E-05,0.00527,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__32,datatype-fmap_fmap-phase2_suffix-phase2,32,3,1.56E-05,0.00527,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__33,datatype-fmap_fmap-phase2_suffix-phase2,33,1,,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__34,datatype-fmap_fmap-phase2_suffix-phase2,34,7,,0.00527,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__35,datatype-fmap_fmap-phase2_suffix-phase2,35,1,,0.00527,,,60,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__36,datatype-fmap_fmap-phase2_suffix-phase2,36,1,,0.00527,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__37,datatype-fmap_fmap-phase2_suffix-phase2,37,1,,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-hero,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__38,datatype-fmap_fmap-phase2_suffix-phase2,38,1,,0.00527,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__39,datatype-fmap_fmap-phase2_suffix-phase2,39,1,,0.00527,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__40,datatype-fmap_fmap-phase2_suffix-phase2,40,2,,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__41,datatype-fmap_fmap-phase2_suffix-phase2,41,2,,0.00527,,,60,acquisition-se_suffix-asl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__42,datatype-fmap_fmap-phase2_suffix-phase2,42,1,,0.00527,,,60,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__43,datatype-fmap_fmap-phase2_suffix-phase2,43,1,,0.00527,,,60,datatype-func_suffix-bold_task-frac2back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__44,datatype-fmap_fmap-phase2_suffix-phase2,44,1,1.56E-05,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase2_suffix-phase2__45,datatype-fmap_fmap-phase2_suffix-phase2,45,1,,0.00527,,,60,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
Dominant group,,,,datatype-func_suffix-bold_task-frac2back__1,datatype-func_suffix-bold_task-frac2back,1,1486,,0.032,0.000550002,datatype-fmap_fmap-phase1_suffix-phase1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,1,j-,3,,0.0346501,
No fMap,,,acquisition-NoFmap_datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-frac2back__2,datatype-func_suffix-bold_task-frac2back,2,50,,0.032,0.000550002,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,1,j-,3,,0.0346501,
Dominant group,,,,datatype-func_suffix-bold_task-idemo__1,datatype-func_suffix-bold_task-idemo,1,1480,,0.032,0.000550002,datatype-fmap_fmap-phase1_suffix-phase1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,1,j-,3,,0.0346501,
No fMap,,,acquisition-NoFmap_datatype-func_suffix-bold_task-idemo,datatype-func_suffix-bold_task-idemo__2,datatype-func_suffix-bold_task-idemo,2,49,,0.032,0.000550002,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,1,j-,3,,0.0346501,