sub,FD,relRMS,coregDC,coregJC,coregCC,coregCOV,normDC,normJC,normCC,normCOV,cbfQEI,scoreQEI,scrubQEI,basilQEI,pvcQEI,GMmeanCBF,WMmeanCBF,Gm_Wm_CBF_ratio,NEG_CBF_PERC,NEG_SCORE_PERC,NEG_SCRUB_PERC,NEG_BASIL_PERC,NEG_PVC_PERC
1055,0,0,0.9998311362280335,0.9996623294763856,0.9997880648572396,1.0,0.93654864217573,0.8806689984315107,0.921989297471832,0.9877421236323954,0.8869129326172157,0.8869129326172157,0.8869129326172157,0.8911065765505355,0.889930537480657,31.33647954099464,25.080057033981827,1.2494580653678646,0.0,0.0,0.0,0.0,0.0
1280,0,0,0.9999333967649856,0.9998668024013624,0.9999206786518684,1.0,0.9837581997489538,0.9680355595547556,0.9792243797642324,0.9853078358208956,0.8914947098032127,0.8914947098032127,0.8914947098032127,0.8902812560164447,0.8943696809220872,37.86051072047665,28.322256804971083,1.3367759137693938,0.0025922181610804,0.0025922181610804,0.0025922181610804,0.0,0.0
1730,0,0,0.9999950085603192,0.9999900171704668,0.9999941079826296,1.0,0.9839975416697572,0.9684991739950272,0.9795354403472072,0.9843834803256444,0.8658468920947191,0.8658468920947191,0.8658468920947191,0.8593367213208493,0.8686467305631784,48.14845354226467,36.99197369059198,1.301591905989868,0.0,0.0,0.0,0.0,0.0
1017,0,0,0.999860511710676,0.9997210623298904,0.9998298039711336,1.0,0.9772858968896464,0.9555807374880744,0.9710132748831868,0.9820560027401952,0.8693816537387187,0.8693816537387187,0.8693816537387187,0.8700483145543408,0.875798546338096,51.94437963501586,37.211489502445865,1.3959231498003224,0.0,0.0,0.0,0.0,0.0
1705,0,0,1.0,1.0,1.0,1.0,0.982986671086265,0.966542564526845,0.978262421275638,0.9851825666230818,0.8683887074039758,0.8683887074039758,0.8683887074039758,0.870649856787819,0.8686780311447215,27.4844344669334,22.653369233655663,1.2132603403691633,0.0,0.0,0.0,0.0,0.0
1777,0,0,0.9999948588497192,0.9999897177523006,0.9999939629800036,1.0,0.983400767493684,0.9673436060631436,0.9788098165955812,0.9872650116879842,0.8669162346994175,0.8669162346994175,0.8669162346994175,0.8663730421349533,0.8672308419427237,34.717647506711465,29.180879817411373,1.1897395734448166,0.0,0.0,0.0,0.0,0.0
1150,0,0,1.0,1.0,1.0,1.0,0.9835783146554916,0.9676872589766868,0.978993834792972,0.9852569538670284,0.8859694751365388,0.8859694724225619,0.8859694724225619,0.8841946366094308,0.8875615264490482,41.89474746511738,31.492715277941123,1.3302996294658118,0.0026680896478121,0.0026680896478121,0.0026680896478121,0.0,0.0
1326,0,0,1.0,1.0,1.0,1.0,0.9845622290759172,0.9695938611579632,0.9802586575173088,0.9847396540027136,0.859647952814906,0.859647952814906,0.859647952814906,0.8611121015698061,0.8657636298373996,37.25613852883136,30.472115145633555,1.222630537813845,0.0024933925098489,0.0024933925098489,0.0024933925098489,0.0,0.0
1279,0,0,0.9999844255358914,0.999968851556903,0.9999817425721984,1.0,0.983638807273714,0.9678043733991872,0.9790782764216364,0.98373473541384,0.8677886757026835,0.8677886757026835,0.8677886757026835,0.860025597672436,0.8697576441878742,56.61679574154162,42.52258999794002,1.3314521938641175,0.0029262868346355,0.0029262868346355,0.0029262868346355,0.0,0.0
1842,0,0,1.0,1.0,1.0,1.0,0.9836976225964648,0.9679182539252053,0.979154430267274,0.9837622821860064,0.8501253141911573,0.8501253141911573,0.8501253141911573,0.8466851750331295,0.8561969321458983,54.87302867949631,46.21174454876402,1.1874260367208738,0.0107037730800107,0.0107037730800107,0.0107037730800107,0.0,0.0
1144,0,0,1.0,1.0,1.0,1.0,0.9833021751197945,0.9671528265890148,0.9786754570131104,0.986447100592726,0.8141520404934883,0.8141520404934883,0.8141520404934883,0.8156710150541775,0.8151743758494252,31.76343241429112,29.44775398373464,1.0786368438093965,0.0,0.0,0.0,0.0,0.0
1754,0,0,1.0,1.0,1.0,1.0,0.9840546697038725,0.968609865470852,0.9796196821506208,0.9853788365142194,0.8486502872739383,0.8486502876494143,0.8486502876494143,0.8458024153355457,0.850679847787052,55.70544449837355,46.69775509178184,1.192893414017175,0.0,0.0,0.0,0.0,0.0
1065,0,0,0.9999084232311948,0.9998168632334627,0.9998901196824576,1.0,0.9843992471668196,0.9692777840314518,0.9800449476583898,0.9857954545454546,0.888544532013186,0.888544532013186,0.888544532013186,0.8865735910519755,0.8963014933832879,52.82548028728511,37.13043659101277,1.4227002194763108,0.0,0.0,0.0,0.0,0.0
1149,0,0,1.0,1.0,1.0,1.0,0.9837690080729842,0.9680564909829448,0.9792657337927552,0.9863309720481804,0.7940248824253248,0.7940248824253248,0.7940248824253248,0.7981635571789134,0.7979340594200891,28.06995840433737,25.607832752586773,1.096147365360385,0.0030610058465211,0.0030610058465211,0.0030610058465211,0.0,0.0
1021,0,0,0.9999956464385692,0.999991292915045,0.9999947214028212,1.0,0.9761366587887804,0.9533856907446464,0.9697144942656274,0.988483660187548,0.8669521056093131,0.8669521056093131,0.8669521056093131,0.8661182097340465,0.8657140001789981,38.36660015496577,29.81580201210772,1.2867874605347092,0.0,0.0,0.0,0.0,0.0
1790,0,0,1.0,1.0,1.0,1.0,0.9832239989066556,0.967001579354145,0.9786334476381676,0.9903978524229076,0.8253792962965881,0.825379300853198,0.825379300853198,0.826648067857527,0.8276236760129847,34.150122338740026,30.34132093958926,1.1255318252865203,0.0038474856681158,0.0038474856681158,0.0038474856681158,0.0,0.0
1841,0,0,1.0,1.0,1.0,1.0,0.9837635542392336,0.9680459290187892,0.9792428388025808,0.9844590606648634,0.8457101227624866,0.8457101227624866,0.8457101227624866,0.8467659847897102,0.8451265163307018,36.14829488054712,31.85242143657082,1.1348680335820267,0.002612330198537,0.002612330198537,0.002612330198537,0.0,0.0
1325,0,0,1.0,1.0,1.0,1.0,0.9836123050278268,0.9677530630226256,0.9790343078030184,0.987334633649932,0.884865525927516,0.884865525927516,0.884865525927516,0.8804675391535948,0.8859518216928777,55.57575930458145,40.664850424130265,1.366678070248185,0.0082020997375328,0.0082020997375328,0.0082020997375328,0.0,0.0
1208,0,0,1.0,1.0,1.0,1.0,0.98403213041767,0.9685661917853868,0.9795738802010884,0.9858972184531886,0.8518833357052228,0.8518833357052228,0.8518833357052228,0.851209038007159,0.8542573196131529,56.19688249257532,45.797477481547,1.2270737512828849,0.0054512251628553,0.0054512251628553,0.0054512251628553,0.0,0.0
1112,0,0,1.0,1.0,1.0,1.0,0.983518707055561,0.9675718715950046,0.9789696562095436,0.9881024728025952,0.7797627758005328,0.7797627758005328,0.7797627758005328,0.7805488589455191,0.7871469217847753,45.64410823380396,41.76646910366622,1.0928409610233814,0.003626867836936,0.003626867836936,0.003626867836936,0.0,0.0
1876,0,0,1.0,1.0,1.0,1.0,0.9842709940254494,0.9690291290648744,0.9799354520235408,0.9892369498552364,0.8054289829507306,0.8054289829507306,0.8054289829507306,0.8055820764618913,0.796372108284769,22.440646855761017,20.54002682241126,1.0925325000684023,0.0054826064310973,0.0054826064310973,0.0054826064310973,0.0,0.0
1768,0,0,1.0,1.0,1.0,1.0,0.9835334418667752,0.9676003937336292,0.9789433245451012,0.9836668928086838,0.8758717789197431,0.8758717789197431,0.8758717789197431,0.875088790338433,0.8778628971561621,35.40552893088077,28.18747454394437,1.2560731141657768,0.0030346250720723,0.0030346250720723,0.0030346250720723,0.0,0.0
1558,0,0,0.999975150710938,0.99995030265682,0.9999706446357712,1.0,0.9818436350288948,0.9643348200811565,0.9768603127692476,0.9883483132550824,0.8469314984102102,0.8469314984102102,0.8469314984102102,0.8474695350330893,0.8483481528483136,35.491863776120006,31.00172076439825,1.1448352833652429,0.0,0.0,0.0,0.0,0.0
1059,0,0,1.0,1.0,1.0,1.0,0.9839868487736736,0.9684784567857248,0.9795644178339978,0.9883348875409584,0.8020232612823348,0.8020232612823348,0.8020232612823348,0.811611379498084,0.8246747544377859,26.67275581720008,25.997762962388297,1.0259634975435508,0.003716919417187,0.003716919417187,0.003716919417187,0.0,0.0
1282,0,0,1.0,1.0,1.0,1.0,0.9832946488187976,0.9671382644700468,0.9786377130332994,0.9834718453188602,0.8823258375323764,0.8823258375323764,0.8823258375323764,0.8830550230593747,0.8874722589355473,36.01286286016945,27.340508441137068,1.3171979935085547,0.0,0.0,0.0,0.0,0.0
1870,0,0,1.0,1.0,1.0,1.0,0.9834581456931304,0.96745465179464,0.9788397785512264,0.988945895522388,0.8670609447679778,0.8670609447679778,0.8670609447679778,0.8679666186257148,0.8736430089124597,42.80349866632161,34.239473357356935,1.25012140869055,0.0,0.0,0.0,0.0,0.0
1896,0,0,1.0,1.0,1.0,1.0,0.9840443088245002,0.9685897892711473,0.9796378307035029,0.9883947247971324,0.8177921973240582,0.8177921973240582,0.8177921973240582,0.8185913985457252,0.8233717625305355,24.996786736877223,21.976521406184368,1.1374314558191605,0.0062835778692387,0.0062835778692387,0.0062835778692387,0.0,0.0
1336,0,0,1.0,1.0,1.0,1.0,0.9835966289067832,0.967722714111871,0.9790866346622902,0.9894031438769908,0.8379862539153143,0.8379862539153143,0.8379862539153143,0.8350786710110056,0.8396122164815185,35.426925726077386,32.59005056823326,1.0870472769566468,0.0030820440115884,0.0030820440115884,0.0030820440115884,0.0,0.0
1284,0,0,0.9997026920753052,0.999405560882071,0.999646502508718,1.0,0.9834429815301202,0.9674253029214211,0.9788177167991198,0.9875212008141112,0.8943594458621127,0.8943594458621127,0.8943594458621127,0.8935508747871203,0.8976235204378217,39.2082075976152,29.34771337855021,1.3359885007692582,0.0098044021765772,0.0098044021765772,0.0098044021765772,0.0,0.0
1578,0,0,0.9999018153255368,0.9998036499296412,0.9998858557875654,1.0,0.9831843840697752,0.9669249455520188,0.9785392917027644,0.9875097847148852,0.8400189213640553,0.8400189213640553,0.8400189213640553,0.8383251935202709,0.8473593496252024,33.981090545949954,28.935052832659228,1.1743918610577142,0.0,0.0,0.0,0.0,0.0
1599,0,0,1.0,1.0,1.0,1.0,0.9838828431226512,0.968276971275874,0.9794232371309644,0.9875520090220168,0.823329385515673,0.823329385515673,0.823329385515673,0.8257650269063744,0.827231209242978,35.84996521636504,31.54108390283932,1.1366117070294417,0.0,0.0,0.0,0.0,0.0
1569,0,0,1.0,1.0,1.0,1.0,0.9832876987133384,0.9671248173834192,0.9787042015727868,0.9898426120470746,0.8349276196020382,0.8349276196020382,0.8349276196020382,0.8308010778578611,0.8423615451902675,45.27049080342329,41.042422935665535,1.1030170142339135,0.0082345191040843,0.0082345191040843,0.0082345191040843,0.0,0.0
1278,0,0,1.0,1.0,1.0,1.0,0.9838243838718844,0.9681637388825588,0.9793174715661228,0.9840455767941833,0.8640061635584436,0.8640061635584436,0.8640061635584436,0.861973520179042,0.8692649098252282,55.19522298485809,42.71742530437072,1.2921008836927883,0.0,0.0,0.0,0.0,0.0
1286,0,0,1.0,1.0,1.0,1.0,0.9830757941350003,0.9667149119523536,0.9783487795367396,0.9855622455902306,0.871319323463529,0.871319323463529,0.871319323463529,0.8698621359330403,0.8734335031965191,52.28294927081017,41.28095941409267,1.2665148778727655,0.0,0.0,0.0,0.0,0.0
1014,0,0,0.9999586554760822,0.9999173143707624,0.999948127109977,1.0,0.96986978588114,0.9415021252538788,0.961893414045703,0.9870270127885996,0.853729856025169,0.853729856025169,0.853729856025169,0.8579155670113175,0.8641500159568994,31.36052345737444,26.59700290109218,1.1790998998645317,0.0068878429571805,0.0068878429571805,0.0068878429571805,0.0,0.0
1884,0,0,1.0,1.0,1.0,1.0,0.9834253200326116,0.9673911217857204,0.97888095846052,0.9900475277818364,0.8534114513192698,0.8534114513192698,0.8534114513192698,0.8508081453084377,0.8503373899753988,39.59423041186975,35.509982016542615,1.1150169097079363,0.0,0.0,0.0,0.0,0.0
1288,0,0,0.9999685950784002,0.9999371921292766,0.9999621609357262,1.0,0.9834234279961762,0.9673874601080982,0.9787937671215812,0.9858336160108548,0.881282208712621,0.881282208712621,0.881282208712621,0.8804303952352559,0.8850646412474604,36.26422182736704,25.962594314694798,1.3967872928184817,0.0,0.0,0.0,0.0,0.0
1798,0,0,0.9999829604512072,0.999965921483097,0.9999792430978092,1.0,0.9834225313571888,0.9673857248381806,0.9788057420305992,0.9839589444060056,0.868844823184954,0.868844823184954,0.868844823184954,0.8672024344908454,0.8724660225493606,36.683694885950295,29.020235472495337,1.2640729576683896,0.0024536866642129,0.0024536866642129,0.0024536866642129,0.0,0.0
1658,0,0,1.0,1.0,1.0,1.0,0.9829691776594432,0.9665087390343534,0.978258193429317,0.9868042082952302,0.8573834200764087,0.8573834200764087,0.8573834200764087,0.8559786414859292,0.8563746039779109,29.580654107926232,25.586444514124786,1.1561064723782346,0.0,0.0,0.0,0.0,0.0
1323,0,0,0.9999693242123991,0.9999386503067484,0.9999628585507142,1.0,0.9832464096430352,0.9670449349461696,0.9785661290002392,0.986439959294437,0.8688092606937206,0.8688092606937206,0.8688092606937206,0.8672866947570071,0.875802770496858,55.85553436391926,38.908335297382216,1.4355673131992688,0.0025021268077866,0.0025021268077866,0.0025021268077866,0.0,0.0
1054,0,0,0.9999016611077876,0.9998033415547488,0.9998791683941096,1.0,0.9497931540742346,0.9043867479620022,0.9379393741007976,0.9923854936260852,0.8508139415679103,0.8508139415679103,0.8508139415679103,0.8503684855755448,0.8469596954918108,30.495992543330843,25.42372112968587,1.1995094025682322,0.0069939851727514,0.0069939851727514,0.0069939851727514,0.0,0.0
1577,0,0,1.0,1.0,1.0,1.0,0.9834657831513688,0.9674694337394976,0.978846834599114,0.986762211668928,0.885415973776584,0.8854159742201654,0.8854159742201654,0.8836906345716998,0.886898508400826,47.75123766531821,34.84207795795965,1.3705048741046593,0.0028027691359062,0.0028027691359062,0.0028027691359062,0.0,0.0
1283,0,0,1.0,1.0,1.0,1.0,0.9832506977994188,0.967053230989527,0.9785742339640288,0.985078867028494,0.8740109294136081,0.8740109294136081,0.8740109294136081,0.8714366053991194,0.8795585140852656,44.47275122997673,37.46555423434138,1.1870303840110408,0.0284407366150783,0.0284407366150783,0.0284407366150783,0.0,0.0
1382,0,0,1.0,1.0,1.0,1.0,0.9834391165260006,0.9674178226937,0.9788512827522172,0.9866626263316034,0.847470095797742,0.847470095797742,0.847470095797742,0.8481179369525101,0.8505853268987162,35.47303596416796,30.289108500550014,1.171148235132896,0.0,0.0,0.0,0.0,0.0
1064,0,0,1.0,1.0,1.0,1.0,0.9839482277403424,0.9684036331653474,0.9794689829354158,0.985078867028494,0.882976553103553,0.882976553103553,0.882976553103553,0.8810473213272161,0.8834822673028875,40.3315937761178,32.03128043938913,1.2591314871859356,0.0,0.0,0.0,0.0,0.0
1418,0,0,1.0,1.0,1.0,1.0,0.982864301947462,0.9663059745413576,0.9781963993907908,0.991220240020354,0.8148508707193575,0.8148508707193575,0.8148508707193575,0.8130653914474816,0.8211041981483711,56.86362804956381,52.79367913912094,1.0770915946152912,0.0,0.0,0.0,0.0,0.0
1872,0,0,1.0,1.0,1.0,1.0,0.9832729442857752,0.9670962710784272,0.978665372882381,0.9885403274192166,0.8559989542185579,0.8559989542185579,0.8559989542185579,0.8569040817977367,0.8635005543901175,31.27739415593916,27.10498870305042,1.1539349637293583,0.0,0.0,0.0,0.0,0.0
1616,0,0,0.9999870540665334,0.999974108468257,0.9999842738045156,1.0,0.9838869225017528,0.9682848732979228,0.979391618875342,0.9847650949796471,0.8758346673633667,0.8758346673633667,0.8758346673633667,0.8768905288252077,0.8787437921821293,32.92735614180102,26.82380042789489,1.2275425411963197,0.0,0.0,0.0,0.0,0.0
1020,0,0,0.9989393423922832,0.9978809323897484,0.9986904064540872,1.0,0.9740992657704906,0.949506354045137,0.9670970705163924,0.985679123817627,0.8747561098675535,0.8747561098675535,0.8747561098675535,0.8741483377884623,0.8819546615794248,46.713486834068775,36.02150367584655,1.2968222330316406,0.0023403856955626,0.0023403856955626,0.0023403856955626,0.0,0.0
1706,0,0,1.0,1.0,1.0,1.0,0.983377404381376,0.9672983943298862,0.9787457791610602,0.9835713710036608,0.876622985033601,0.876622985033601,0.876622985033601,0.8751795967712194,0.8817892303679544,44.01330826190778,34.79110565844291,1.2650735706419518,0.0051639555899819,0.0051639555899819,0.0051639555899819,0.0,0.0
1198,0,0,0.9999863149299552,0.9999726302344676,0.9999835665613152,1.0,0.983960880195599,0.9684281451535278,0.97951321760063,0.9867510980341988,0.8469674823975654,0.8469674823975654,0.8469674823975654,0.8509345236250073,0.8574481610661703,33.58338827922097,26.93451103312431,1.2468534601545136,0.0,0.0,0.0,0.0,0.0
1032,0,0,0.999775441461672,0.9995509837537758,0.9997238749167096,1.0,0.9828183517612306,0.9662171485918584,0.9780566196338044,0.9858984259998036,0.8410726460788663,0.8410726448141389,0.8410726448141389,0.8414754171510365,0.8350283288394393,28.17809121189664,24.20754759147363,1.1640208949468929,0.0,0.0,0.0,0.0,0.0
1285,0,0,1.0,1.0,1.0,1.0,0.9837200407955125,0.9679616643877718,0.9791994284236288,0.9858986371379898,0.85931064794357,0.85931064794357,0.85931064794357,0.8562836283391368,0.8582946719462139,39.95423403019917,36.5048684113174,1.0944905643821574,0.0,0.0,0.0,0.0,0.0
1537,0,0,1.0,1.0,1.0,1.0,0.9834672369284247,0.9674722474824726,0.978904209251563,0.988072004519542,0.8405783074836405,0.8405783074836405,0.8405783074836405,0.8381224866115023,0.8383348069495785,32.10130852856642,30.24525635962452,1.061366719688963,0.0,0.0,0.0,0.0,0.0
1335,0,0,1.0,1.0,1.0,1.0,0.984175367914736,0.9688437716798034,0.9797730790339464,0.9853864431418722,0.8372676442142004,0.8372676442142004,0.8372676442142004,0.8337005720786788,0.8445232444464963,59.82170317426459,47.738881823057966,1.2531023117799671,0.0204682103108609,0.0204682103108609,0.0204682103108609,0.0,0.0
1324,0,0,0.999990258158792,0.9999805165073892,0.9999884489585178,1.0,0.9845710306229798,0.9696109332266026,0.9802642097374578,0.986121947082768,0.8908033989760038,0.8908033989760038,0.8908033989760038,0.8890870191318452,0.891243792198475,37.75719292336585,28.889074828685,1.3069713428785672,0.0,0.0,0.0,0.0,0.0
1751,0,0,1.0,1.0,1.0,1.0,0.9819795032579368,0.964596986406986,0.977024607544532,0.9879321073750617,0.8337326194912484,0.8337326194912484,0.8337326194912484,0.828795785093037,0.8354075667812244,41.43640731663137,37.21424212700269,1.113455627424025,0.0,0.0,0.0,0.0,0.0
1025,0,0,0.9987791079578088,0.9975611934351448,0.9984322808761412,1.0,0.9537152249719648,0.911525473498752,0.9423210237519598,0.9884233461760652,0.8512580590991934,0.8512580590991934,0.8512580590991934,0.8502108582072476,0.8601065456552053,43.00223152260605,34.641324918373314,1.241356432640318,0.0063705087913021,0.0063705087913021,0.0063705087913021,0.0,0.0
